ENSG00000003400	0.0349019607843137 0.250745098039216 0.774021014492753 0.426725490196078 0.0585912486659589 2.09910378010387 0.0573725490196078
ENSG00000003402	0.0403529411764706 0.454941176470588 1.17688181818182 0.448078431372549 0.00667396061269535 2.14930439371374 0.0761764705882353
ENSG00000003436	0.00625490196078431 0.15478431372549 0.650074673629243 0.364882352941176 0.0395555555555423 1.46903452366203 0.00815686274509804
ENSG00000003509	0.0870392156862745 0.113333333333333 0.478613414634146 0.38956862745098 0.0479302832244053 1.34748807805663 0.0929019607843137
ENSG00000003756	0.0497254901960784 0.339823529411765 0.839727090301003 0.482117647058824 0.0493603411513883 2.17690929952429 0.127725490196078
ENSG00000003987	0.0164901960784314 0.210764705882353 0.2329899543379 0.406333333333333 0.485033259423503 0.332528420770323 0.0356078431372549
ENSG00000003989	0.0304901960784314 0.125294117647059 0.582013620071684 0.396470588235294 1.06393351800554 -0.0326736360435734 0.0472745098039216
ENSG00000004059	0.113745098039216 0.341823529411765 0.3671849002849 0.470509803921569 0.0519580805295095 1.27654559042927 0.122411764705882
ENSG00000004139	0.128313725490196 0.443137254901961 0.668057509157509 0.515137254901961 0.141606648199447 1.05246123633535 0.129039215686275
ENSG00000004142	0.11543137254902 0.406254901960784 0.824208045977012 0.511156862745098 0.17072368421053 1.63083961549135 0.146941176470588
ENSG00000004399	0.105176470588235 0.546137254901961 0.356861870503597 0.57656862745098 0.168176795580103 0.840396218864886 0.129823529411765
ENSG00000004455	0.0102941176470588 0.293627450980392 1.0469520123839 0.466450980392157 0.116924778761068 1.47143631352014 0.0372549019607843
ENSG00000004468	0.00835294117647059 0.140588235294118 0.337704155844156 0.397196078431373 0.293450742982935 0.322396374774588 0.0107254901960784
ENSG00000004478	0.0597450980392157 0.328725490196078 0.394766275659824 0.481254901960784 0.312582781456954 1.26700434483314 0.0880196078431373
ENSG00000004487	0.0303137254901961 0.145745098039216 0.497972047244095 0.378921568627451 0.0110928061504682 1.63041375221543 0.0943725490196078
ENSG00000004534	0.00145098039215686 0.180941176470588 0.354928693181818 0.426549019607843 0.00295566502463532 2.00572988175244 0.0546078431372549
ENSG00000004660	0.0425490196078431 0.382411764705882 0.839973472949389 0.563137254901961 1.04617079889807 0.990988187198382 0.0715882352941176
ENSG00000004700	0.059156862745098 0.101529411764706 0.739297263681592 0.372352941176471 0.299556541019959 0.387174743691521 0.0672156862745098
ENSG00000004766	0.028078431372549 0.0820980392156863 0.63850375 0.335705882352941 0.132039911308207 1.9113268345081 0.0483137254901961
ENSG00000004776	0.178274509803922 0.395705882352941 0.475998092643052 0.557882352941176 0.296646509070914 0.992309920181848 0.178392156862745
ENSG00000004777	0.127745098039216 0.464823529411765 0.315562589928058 0.562372549019608 0.301375894331317 0.830988470421286 0.165725490196078
ENSG00000004779	0.0229411764705882 0.24056862745098 0.736765594059406 0.46921568627451 0.0415426997245111 1.49438612086539 0.0597254901960784
ENSG00000004799	0.0242352941176471 0.18156862745098 0.363902857142857 0.383862745098039 0.316319824753554 1.35077400825021 0.0673529411764706
ENSG00000004809	0.0357254901960784 0.133313725490196 0.0724976247030879 0.409078431372549 0.466629650194346 0.424698647615071 0.0300196078431373
ENSG00000004838	0.162098039215686 0.434960784313725 0.75743515625 0.565764705882353 0.0471760797342116 1.76491850620162 0.239627450980392
ENSG00000004846	0.014 0.0966274509803922 0.171120046620047 0.36778431372549 0.573274917853226 1.78794923669268 0.0576274509803922
ENSG00000004864	0.00501960784313726 0.167921568627451 0.494513725490196 0.397843137254902 0.0110684931506942 1.20178681441382 0.0744509803921569
ENSG00000004866	0.00164705882352941 0.190470588235294 0.252062454873646 0.390607843137255 0.113224043715847 2.04429902877708 0.0298627450980392
ENSG00000004897	0.0422352941176471 0.124411764705882 0.911511585365853 0.38856862745098 0.343410852713185 1.30612920398809 0.0898627450980392
ENSG00000004939	0.0569411764705882 0.467843137254902 0.477031288343558 0.530764705882353 0.365475536008804 1.22831872386016 0.0684313725490196
ENSG00000004948	0.00725490196078431 0.0196274509803922 0.342775358166189 0.347098039215686 0.197956989247313 0.249292047476837 0.0278039215686274
ENSG00000004975	0.153705882352941 0.459941176470588 1.14080541516245 0.554705882352941 0.313168044077133 1.51727602957577 0.306450980392157
ENSG00000005001	0.0373137254901961 0.331705882352941 0.193701649484536 0.517725490196078 0.54015401540154 0.75874804766677 0.0380392156862745
ENSG00000005007	0.0892549019607843 0.456882352941176 0.847977744807122 0.541411764705882 0.248309705561613 1.66554066814165 0.125274509803922
ENSG00000005020	0.00470588235294118 0.0659019607843137 0.463648181818182 0.35443137254902 0.0220988339811214 0.687508154948708 0.141686274509804
ENSG00000005059	0.000705882352941177 0.188882352941176 0.207090989010989 0.41121568627451 0.109268292682934 0.330681723319786 0.0187647058823529
ENSG00000005073	0.0831176470588235 0.705509803921569 1.01685504587156 0.533823529411765 0.284640883977905 1.28538001144824 0.353058823529412
ENSG00000005075	0.10321568627451 0.242921568627451 0.53995 0.563372549019608 0.0724532224532198 0.337479098366108 0.111078431372549
ENSG00000005100	0.0665882352941176 0.271372549019608 0.506280107526882 0.448647058823529 0.132273972602739 1.27865772508156 0.0898235294117647
ENSG00000005102	0.015 0.449980392156863 0.678819623655914 0.505313725490196 0.407217058501912 1.0477365905655 0.080843137254902
ENSG00000005108	0.00845098039215686 0.0968627450980392 0.236961835748792 0.359392156862745 0.889542483660132 0.762922682346799 0.0502745098039216
ENSG00000005156	0.0714705882352941 0.300647058823529 0.579374912891986 0.455529411764706 0.0274801061007958 2.05362708588309 0.112686274509804
ENSG00000005175	0.0391764705882353 0.119333333333333 0.321889508196721 0.368823529411765 0.0890728476821194 1.36718766763154 0.0554117647058824
ENSG00000005187	0.0119803921568627 0.0902549019607843 0.148634682080925 0.405 0.0628382109331848 0.759780830167125 0.0843529411764706
ENSG00000005189	0.0515294117647059 0.189627450980392 0.714509830508475 0.400823529411765 0.00397131825703113 1.67664894653348 0.0628627450980392
ENSG00000005194	0.0457843137254902 0.272254901960784 0.773872018348624 0.474509803921569 0.136207849640682 1.92018075306134 0.0563333333333333
ENSG00000005206	0.00792156862745098 0.479862745098039 0.25999705372617 0.585764705882353 0.364628099173553 1.08205022442419 0.0962745098039216
ENSG00000005238	0.118666666666667 0.280764705882353 0.375178550724638 0.483 0.170610079575591 1.43060566813775 0.185627450980392
ENSG00000005243	0.0357843137254902 0.424764705882353 0.611315568862275 0.50656862745098 0.0854776366648387 1.85017395004339 0.143039215686275
ENSG00000005249	0.00268627450980392 0.130470588235294 0.722728571428571 0.397745098039216 0.0983388704318848 1.4173332371022 0.0149019607843137
ENSG00000005339	0.0266666666666667 0.305862745098039 1.1463472 0.444274509803922 0.127722772277228 2.13787609103242 0.0441176470588235
ENSG00000005379	0.112823529411765 0.57078431372549 1.25660190476191 0.530392156862745 0.201429356789444 1.41579945454782 0.161058823529412
ENSG00000005381	0.078156862745098 0.40456862745098 0.160928178694158 0.45821568627451 0.293701657458562 1.98155607503812 0.0815882352941176
ENSG00000005421	0.0183921568627451 0.151137254901961 0.226160355029586 0.399372549019608 0.147280799112097 1.53675698957037 0.0283137254901961
ENSG00000005436	0.0431764705882353 0.0868823529411765 0.147447536231884 0.36243137254902 0.0855875831485641 0.979315266861952 0.0419411764705882
ENSG00000005448	0.094156862745098 0.42843137254902 0.414245977011494 0.496196078431373 0.020121614151473 1.61179164147757 0.11821568627451
ENSG00000005469	0.0383137254901961 0.0665882352941176 0.273180272108843 0.372705882352941 0.115367965367966 1.55459500884443 0.0546666666666667
ENSG00000005471	0.0499411764705882 0.13378431372549 0.206202388059702 0.380705882352941 0.197348066298346 1.06960809485782 0.0693921568627451
ENSG00000005483	0.027 0.0667254901960784 0.978057512953368 0.370764705882353 0.00897155361050569 0.929560961577075 0.0531372549019608
ENSG00000005486	0.0226862745098039 0.296941176470588 0.161140896358543 0.481294117647059 0.364576457645767 1.68087757228124 0.0208823529411765
ENSG00000005513	0.0323333333333333 0.457137254901961 0.34038013136289 0.603470588235294 0.282751091703057 0.791934585815975 0.0866666666666667
ENSG00000005700	0.0643529411764706 0.0761176470588235 0.294693982808023 0.349490196078431 0.124639289678125 1.02604169148 0.0835098039215686
ENSG00000005801	0.0466862745098039 0.273862745098039 0.189004199475066 0.425019607843137 0.449416755037116 0.165400877621742 0.0390392156862745
ENSG00000005810	0.0623725490196078 0.0821176470588235 0.370494178082192 0.358137254901961 0.00432372505543411 1.53578408248093 0.0719019607843137
ENSG00000005812	0.0492352941176471 0.213137254901961 0.249837150837989 0.399509803921569 0.189891304347812 1.01625193575113 0.161509803921569
ENSG00000005844	0.0732156862745098 0.286588235294118 0.430348466257669 0.502450980392157 0.160063728093468 1.82202784860388 0.0607058823529412
ENSG00000005882	0.0779019607843137 0.413686274509804 0.741452173913044 0.535529411764706 0.763805358119186 1.05368110936876 0.105960784313725
ENSG00000005884	0.0736862745098039 0.451921568627451 0.84198660968661 0.528901960784314 0.600330943188074 0.757852161099009 0.115843137254902
ENSG00000005961	0.164941176470588 0.382490196078431 0.426977153558052 0.521450980392157 0.228275109170297 1.60767412663984 0.221490196078431
ENSG00000005981	0.0205882352941176 0.144980392156863 0.162353298153034 0.38056862745098 0.443732744340137 1.08666640627816 0.09
ENSG00000006007	0.070921568627451 0.208392156862745 0.220871276595745 0.419254901960784 0.0790471034109294 -0.229451305412944 0.0976078431372549
ENSG00000006015	0.0660588235294118 0.443176470588235 0.528472916666667 0.560352941176471 0.276880834706212 0.601755362198293 0.121862745098039
ENSG00000006016	0.0643725490196078 0.405058823529412 0.403402122015915 0.559411764705882 0.279403644395362 0.625963928543279 0.119450980392157
ENSG00000006025	0.108176470588235 0.371647058823529 0.382103412073491 0.515 0.329676357652221 1.45232269869606 0.123352941176471
ENSG00000006042	0.0134313725490196 0.328901960784314 0.250181420765027 0.463980392156863 0.473706896551723 1.51319798555893 0.0552549019607843
ENSG00000006047	0.0973725490196078 0.355921568627451 0.399287078651685 0.526098039215686 0.509189777052749 1.04793321315458 0.18278431372549
ENSG00000006059	0.0476470588235294 0.332921568627451 0.166164235294118 0.46143137254902 0.0200438116100883 1.98637946079674 0.0724509803921569
ENSG00000006062	0 0.401392156862745 0.34942865497076 0.49843137254902 0.255687973997838 1.20975460887159 0.0976274509803922
ENSG00000006071	0.0330588235294118 0.392882352941176 0.32092925 0.48756862745098 0.646153846153846 0.967596230146451 0.0806862745098039
ENSG00000006116	0 0.156960784313725 0.286101956521739 0.445745098039216 0.837582417582418 0.268139148971032 0.0422352941176471
ENSG00000006118	0.110117647058824 0.585196078431373 0.610461141304348 0.529450980392157 0.221139101862003 1.2883369140017 0.124764705882353
ENSG00000006125	0.0313529411764706 0.0609607843137255 0.86638433048433 0.388098039215686 0.0856512141280318 1.41108700981289 0.0820588235294118
ENSG00000006128	0.00764705882352941 0.110117647058824 0.140703991596639 0.366960784313725 0.0966046002190586 0.380105135058567 0.0272156862745098
ENSG00000006194	0.0725882352941176 0.383333333333333 0.97944748427673 0.476137254901961 0.714082191780822 2.31515633362845 0.076078431372549
ENSG00000006210	0.0292941176470588 0.358274509803922 0.367792273730684 0.500372549019608 0.304955947136577 1.09870092151336 0.025078431372549
ENSG00000006282	0.14956862745098 0.530588235294118 0.705218852459016 0.569313725490196 0.367342465753425 1.96778821452367 0.209823529411765
ENSG00000006283	0.115901960784314 0.484960784313725 0.441 0.56356862745098 0.419966905681181 2.01904023488825 0.210019607843137
ENSG00000006327	0.102078431372549 0.414196078431373 0.61093692722372 0.581039215686274 0.592793791574279 0.725186661362369 0.125921568627451
ENSG00000006377	0.036078431372549 0.554862745098039 0.567142307692308 0.461117647058824 0.711929631665759 1.3705545329561 0.315745098039216
ENSG00000006432	0.0152549019607843 0.206411764705882 0.263152222222222 0.436039215686275 0.294019933554821 0.596822300031655 0.035078431372549
ENSG00000006451	0.00633333333333333 0.181176470588235 0.739003470031546 0.393882352941176 0.0440022111663898 1.63476713616348 0.0336470588235294
ENSG00000006453	0.00319607843137255 0.290254901960784 0.165024668435013 0.452862745098039 0.0683488754799708 0.793883663557075 0.0231176470588235
ENSG00000006459	0.0241960784313725 0.0903333333333333 0.417778323699422 0.384333333333333 0.117853231106233 1.12166270759208 0.0526078431372549
ENSG00000006468	0.0111176470588235 0.0975686274509804 0.408073008849558 0.369137254901961 0.417007178354501 0.728073072451287 0.123921568627451
ENSG00000006530	0.0106666666666667 0.0940196078431373 0.20894696485623 0.38721568627451 0.101485965877811 2.20629816143315 0.0332549019607843
ENSG00000006534	0.0991764705882353 0.469901960784314 0.54023956043956 0.588294117647059 0.0939178082191655 1.31633751878811 0.099078431372549
ENSG00000006555	0.059 0.472823529411765 0.419875743707094 0.512725490196078 0.223858140784518 0.564941366535754 0.0652745098039216
ENSG00000006576	0.00784313725490196 0.124372549019608 0.989134513274336 0.381137254901961 0.0612582781456898 1.71528433220712 0.0333921568627451
ENSG00000006606	0.00558823529411765 0.23578431372549 0.177930330882353 0.481764705882353 0.380730897009969 -0.0666322754741887 0.0165294117647059
ENSG00000006607	0.0432352941176471 0.180882352941176 0.562729381443299 0.439 0.000979858464889989 0.760489735519798 0.0329411764705882
ENSG00000006611	0.0557450980392157 0.471803921568627 0.437188836104513 0.516862745098039 0.809230769230769 0.754434046315594 0.0971372549019608
ENSG00000006625	0.0141764705882353 0.207745098039216 0.442823456790123 0.421862745098039 0.141299559471369 0.538571146092259 0.0250392156862745
ENSG00000006634	0.0397058823529412 0.152352941176471 0.535179279279279 0.381901960784314 0.101913613996715 1.98747340847531 0.0407647058823529
ENSG00000006638	0.114549019607843 0.378411764705882 0.298343150684931 0.586 0.755119825708062 0.642447499061376 0.137823529411765
ENSG00000006652	0.0273333333333333 0.171607843137255 1.10292219387755 0.390509803921569 0.208936170212763 0.794060841595008 0.0598823529411765
ENSG00000006659	0.0132352941176471 0.11378431372549 0.146855600814664 0.420352941176471 0.301385041551245 0.621539842032339 0
ENSG00000006695	0.0013921568627451 0.0949019607843137 0.172010764872521 0.357745098039216 0.21330376940133 0.980070934210097 0.0784705882352941
ENSG00000006704	0.0394509803921569 0.359509803921569 0.286762025316456 0.535176470588235 0.579205225911809 0.632436707432592 0.0490588235294118
ENSG00000006712	0.11656862745098 0.458549019607843 0.911337461300309 0.535647058823529 0.153490870032228 1.97904561565045 0.194294117647059
ENSG00000006715	0.00474509803921569 0.120980392156863 0.56786824925816 0.374607843137255 0.0152053274139845 1.84054773362213 0.0683333333333333
ENSG00000006740	0.00435294117647059 0.0683137254901961 0.0949367521367522 0.399156862745098 0.314755896873289 0.138063393559565 0.0132549019607843
ENSG00000006744	0.0640196078431373 0.343294117647059 0.39149696969697 0.483588235294118 0.31150247660979 1.44840910557427 0.0716470588235294
ENSG00000006747	0.0182941176470588 0.116607843137255 0.248497247706422 0.388725490196078 0.560765027322406 1.13756117178152 0.024843137254902
ENSG00000006788	0.0842941176470588 0.282509803921569 0.199229696969697 0.469764705882353 0.644481419855795 0.49147818523513 0.0941960784313726
ENSG00000006831	0.00335294117647059 0.138078431372549 0.430063054187192 0.394411764705882 0.421 0.445033922662473 0.044078431372549
ENSG00000006837	0.0255490196078431 0.108098039215686 0.539577429467085 0.404039215686274 0.0145221569674284 2.26298640870661 0.0472156862745098
ENSG00000007001	0 0.0982941176470588 0.165927777777778 0.39443137254902 0.325991189427304 0.524185417981794 0.0663333333333333
ENSG00000007038	0.0314509803921569 0.407078431372549 0.168835531914894 0.531058823529412 0.445978260869565 1.22996588769379 0.0505490196078431
ENSG00000007047	0.0311176470588235 0.264549019607843 0.702287257019439 0.515921568627451 0.394279427942798 1.07841335070671 0.0470588235294118
ENSG00000007062	0.0286666666666667 0.250411764705882 0.24539765258216 0.41943137254902 0.721151716500553 0.468435551322523 0.0255294117647059
ENSG00000007080	0.0131764705882353 0.28956862745098 0.451288533333333 0.537745098039216 0.286985172981876 0.857806118497067 0.0229019607843137
ENSG00000007129	0.018921568627451 0.278078431372549 0.279778041543027 0.436411764705882 0.260946094609455 1.02534394351086 0.00109803921568627
ENSG00000007168	0.000627450980392157 0.187098039215686 0.945341234567901 0.423686274509804 0.37808522412839 1.6322525561371 0.0199803921568627
ENSG00000007171	0.0687058823529412 0.464647058823529 0.245467481662592 0.515882352941176 0.155949086884333 1.01983720180489 0.0811176470588235
ENSG00000007174	0.0311372549019608 0.155823529411765 0.0854509345794392 0.43156862745098 0.423407729994556 0.991659029140752 0.0509607843137255
ENSG00000007202	0.164411764705882 0.244196078431373 0.22406420233463 0.467392156862745 0.0753591160221044 2.49995800783824 0.207882352941176
ENSG00000007216	0.0378823529411765 0.51521568627451 0.276527461139896 0.516294117647059 0.27899343544858 1.49060357356774 0.0937058823529412
ENSG00000007237	0.000117647058823529 0.357549019607843 0.731597373737374 0.477313725490196 1.39512735326689 0.7624320550872 0.0309019607843137
ENSG00000007255	0.0925294117647059 0.429294117647059 0.756022654462242 0.568254901960784 0.424245524296671 1.65718208369074 0.0940980392156863
ENSG00000007264	0.0690980392156863 0.397058823529412 0.443442567567568 0.568235294117647 0.818805309734513 1.15371287129786 0.0674901960784314
ENSG00000007306	0.0156470588235294 0.234235294117647 0.0841256797583082 0.447352941176471 0.367906718489727 0.838108999368125 0.00892156862745098
ENSG00000007312	0.110137254901961 0.417549019607843 0.492781415929203 0.536490196078431 0.312854030501103 1.52197637178251 0.123549019607843
ENSG00000007314	0.110509803921569 0.45856862745098 0.403880277777778 0.555470588235294 0.374680732926155 1.51012864111617 0.14743137254902
ENSG00000007341	0.017 0.109843137254902 0.275686581469649 0.375274509803922 0.113954771097649 0.874398296672262 0.0891764705882353
ENSG00000007372	0.0305882352941176 0.585058823529412 1.18774019933555 0.480705882352941 0.180485115766269 1.50427487787106 0.307078431372549
ENSG00000007376	0.219098039215686 0.500529411764706 0.55025623100304 0.63978431372549 0.113090128755365 1.29981963315675 0.118764705882353
ENSG00000007384	0.102745098039216 0.454470588235294 0.529093846153846 0.573607843137255 0 0.921217901029037 0.123725490196078
ENSG00000007392	0.0246666666666667 0.211490196078431 0.610225168539326 0.485725490196078 0 1.36590293742664 0.0576078431372549
ENSG00000007402	0.00229411764705882 0.474882352941176 0.247454697986577 0.561176470588235 0.0716877405167722 1.33229671177301 0.102058823529412
ENSG00000007516	0.121372549019608 0.410039215686274 0.740008884297521 0.602039215686274 0.208790016277808 2.05004515360074 0.165686274509804
ENSG00000007520	0.130333333333333 0.365901960784314 0.56864008908686 0.609117647058824 0.230642504118616 2.0795466765278 0.198156862745098
ENSG00000007541	0.118901960784314 0.524372549019608 0.548828388278388 0.643607843137255 0.00630530973451327 0.980004462595421 0.130823529411765
ENSG00000007545	0.0669607843137255 0.341313725490196 0.220314255319149 0.528725490196078 0.0177105831533479 1.46932212477799 0.0666470588235294
ENSG00000007866	0.0708823529411765 0.506843137254902 0.823871097046413 0.545039215686275 0.131067961165046 1.48754099996781 0.125254901960784
ENSG00000007908	0.0553725490196078 0.135647058823529 0.242360401459854 0.388980392156863 0.230904109589044 0.697691465482286 0.0515686274509804
ENSG00000007923	0.0233137254901961 0.22556862745098 0.872932233502538 0.457078431372549 0.0968923418423982 1.34383985159354 0.0493725490196078
ENSG00000007933	0.0330588235294118 0.0831960784313726 0.0581976804123711 0.374607843137255 0.217682591982443 0.0960837373396329 0.0589411764705882
ENSG00000007944	0.0262352941176471 0.29278431372549 0.565977575757576 0.415411764705882 0.378527946873269 0.84962481330287 0.0858823529411765
ENSG00000007968	0.0257647058823529 0.334372549019608 0.401584880636605 0.503313725490196 0.379878385848537 1.28538793001071 0.0697843137254902
ENSG00000008083	0.00398039215686275 0.378058823529412 0.438587935656836 0.428294117647059 0.0671452236333522 1.17547165618087 0.0561372549019608
ENSG00000008118	0.0583137254901961 0.459843137254902 0.261738028169014 0.474019607843137 0.873189189189201 0.501013803679742 0.0834313725490196
ENSG00000008196	0.0276470588235294 0.493313725490196 0.634520426829268 0.429882352941176 0.03214089157953 1.18700352642412 0.257549019607843
ENSG00000008197	0.0118039215686275 0.0676862745098039 0.270915562913907 0.364352941176471 0.0410792951541871 0.841648848643887 0.0802941176470588
ENSG00000008226	0.0451372549019608 0.23821568627451 0.085554617414248 0.469 0.0664835164835138 0.293172415321309 0.0381960784313726
ENSG00000008256	0 0.297156862745098 0.200469211195929 0.424294117647059 0.0543250688705231 2.22596612506484 0.00984313725490196
ENSG00000008277	0.00131372549019608 0.0813921568627451 0.39010945945946 0.372607843137255 0.0316631130063872 0.78495982621773 0.0338627450980392
ENSG00000008282	0.0169411764705882 0.238509803921569 0.445847909967846 0.396392156862745 0.378814489571901 0.983322208242185 0.0771764705882353
ENSG00000008283	0.0671764705882353 0.42421568627451 0.52922996941896 0.52778431372549 0.372943125345111 2.27576534557648 0.151313725490196
ENSG00000008294	0.0162549019607843 0.144901960784314 0.559049494949495 0.385843137254902 0.0560572687224654 1.73778600801713 0.0528823529411765
ENSG00000008300	0.250333333333333 0.424156862745098 0.669003083700441 0.573980392156863 0.0434830230010912 2.21122211396052 0.267823529411765
ENSG00000008311	0.0428235294117647 0.0398823529411765 0.364572953736655 0.355196078431373 0.048458149779748 1.24888006406424 0.0534509803921569
ENSG00000008323	0.0874117647058824 0.552352941176471 0.779781113801453 0.523117647058824 1.2560706401766 0.872028592475158 0.0728039215686274
ENSG00000008324	0.0157450980392157 0.253725490196078 0.512812759643917 0.426705882352941 0.124628099173557 0.779936019099087 0.0651960784313726
ENSG00000008382	0.0729803921568628 0.418039215686275 0.614569851380042 0.571313725490196 0.418181818181818 1.22610339496877 0.0832549019607843
ENSG00000008394	0 0.0609411764705882 0.202251002865329 0.359039215686275 0.240044247787609 1.42748767468282 0.104666666666667
ENSG00000008405	0.00213725490196078 0.071921568627451 0.722672972972973 0.370333333333333 0.0783664459161282 1.27018384883958 0.027078431372549
ENSG00000008438	0.0493333333333333 0.304470588235294 0.464505102040816 0.503176470588235 0.624945533769066 0.302620230845999 0.0432941176470588
ENSG00000008441	0.0136666666666667 0.464470588235294 0.66307380952381 0.534294117647059 0.200657534246575 2.17709989114691 0.158921568627451
ENSG00000008513	0 0.480156862745098 0.407070537634409 0.491411764705882 1.72886426592796 0.141244585482024 0.0162941176470588
ENSG00000008516	0.0768823529411765 0.450862745098039 0.35772741020794 0.563980392156863 0.418302094818082 0.922208420029367 0.0615294117647059
ENSG00000008517	0.090921568627451 0.421117647058824 0.323243585237258 0.544019607843137 0.418561230093355 0.932769921128855 0.0571176470588235
ENSG00000008710	0.261705882352941 0.31156862745098 0.638887777777778 0.631490196078431 0.203384279475983 2.60915921108189 0.205666666666667
ENSG00000008735	0.0936274509803922 0.439313725490196 0.564098845265589 0.538607843137255 0.00010917030568048 0.775092448777913 0.0919411764705882
ENSG00000008838	0.0795882352941176 0.437627450980392 0.964596084337349 0.522254901960784 0.283370044052864 0.498500367577135 0.148823529411765
ENSG00000008853	0.0637647058823529 0.485745098039216 0.897526271186441 0.507882352941176 0.632630410654828 1.31312299290642 0.0879411764705882
ENSG00000008869	0.0551372549019608 0.077921568627451 0.413802457002457 0.382803921568627 0.0844617092119831 0.952966795781851 0.0673725490196078
ENSG00000008952	0.0264901960784314 0.16821568627451 0.38452462006079 0.382941176470588 0.181346578366474 0.553312145405546 0.0622156862745098
ENSG00000008988	0.00917647058823529 0.159941176470588 0.3690594 0.42578431372549 0.0804359673024585 2.44033562783412 0.049156862745098
ENSG00000009307	0.0553921568627451 0.182549019607843 1.00137955974843 0.38378431372549 0.081742967457239 2.40969588657867 0.143843137254902
ENSG00000009335	0.0350588235294118 0.154627450980392 0.337509523809524 0.40178431372549 0.0567032967033051 0.534640955900521 0.0840980392156863
